emp_id,bank_name,bank_account_num,ifsc_code
EMP03920,State Bank of India,71036261697,STAT0718876
EMP03921,HDFC Bank,164982816292,HDFC0682747
EMP03922,Kotak Mahindra Bank,660322810166,KOTA0749459
EMP03923,HDFC Bank,790566112704,HDFC0433553
EMP03924,State Bank of India,725877028174,STAT0543909
EMP03925,ICICI Bank,408047125557,ICIC0264540
EMP03926,Punjab National Bank,975087285683,PUNJ0710011
EMP03927,ICICI Bank,44213314824,ICIC0883324
EMP03928,State Bank of India,75996363283,STAT0384184
EMP03929,State Bank of India,146098903640,STAT0672180
EMP03930,Kotak Mahindra Bank,580578030273,KOTA0738039
EMP03931,HDFC Bank,741681368555,HDFC0436659
EMP03932,HDFC Bank,837633956623,HDFC0987011
EMP03933,Canara Bank,558741223581,CANA0761928
EMP03934,State Bank of India,164681004962,STAT0672517
EMP03935,Canara Bank,250940450005,CANA0451533
EMP03936,HDFC Bank,527183660538,HDFC0402739
EMP03937,Canara Bank,278698270883,CANA0123876
EMP03938,State Bank of India,307505840579,STAT0480976
EMP03939,State Bank of India,706753629634,STAT0879656
EMP03940,Kotak Mahindra Bank,178691970232,KOTA0942601
EMP03941,State Bank of India,466509844963,STAT0137862
EMP03942,Axis Bank,600594194383,AXIS0708364
EMP03943,Canara Bank,688941996653,CANA0414713
EMP03944,State Bank of India,715383453508,STAT0748709
EMP03945,HDFC Bank,685053609906,HDFC0435158
EMP03946,HDFC Bank,100627985223,HDFC0974135
EMP03947,Kotak Mahindra Bank,381865227434,KOTA0494269
EMP03948,State Bank of India,339908606884,STAT0732734
EMP03949,Punjab National Bank,317805610074,PUNJ0643154
EMP03950,Canara Bank,42262436582,CANA0779745
EMP03951,Kotak Mahindra Bank,271168972703,KOTA0633508
EMP03952,Axis Bank,949452224028,AXIS0149355
EMP03953,Axis Bank,741572724645,AXIS0372482
EMP03954,Canara Bank,441696090455,CANA0794684
EMP03955,Kotak Mahindra Bank,851846259662,KOTA0717398
EMP03956,Punjab National Bank,935370221285,PUNJ0576978
EMP03957,ICICI Bank,92693484045,ICIC0378358
EMP03958,HDFC Bank,396286731012,HDFC0437475
EMP03959,Canara Bank,76746531292,CANA0710156
EMP03960,HDFC Bank,552484940584,HDFC0332988
EMP03961,HDFC Bank,523661184101,HDFC0312169
EMP03962,HDFC Bank,402220644300,HDFC0621061
EMP03963,State Bank of India,547058956271,STAT0979135
EMP03964,Kotak Mahindra Bank,469658295850,KOTA0707130
EMP03965,Axis Bank,725000694521,AXIS0913188
EMP03966,Kotak Mahindra Bank,658520546866,KOTA0249895
EMP03967,State Bank of India,394728022412,STAT0525402
EMP03968,Kotak Mahindra Bank,760577798411,KOTA0257681
EMP03969,State Bank of India,454711960154,STAT0725225
EMP03970,Punjab National Bank,415274152024,PUNJ0102889
EMP03971,Axis Bank,390239343082,AXIS0582842
EMP03972,Kotak Mahindra Bank,214875967784,KOTA0443961
EMP03973,Canara Bank,104529655988,CANA0518018
EMP03974,State Bank of India,808171314715,STAT0641319
EMP03975,Punjab National Bank,100293137198,PUNJ0519819
EMP03976,HDFC Bank,380933535772,HDFC0672402
EMP03977,State Bank of India,368238457526,STAT0582512
EMP03978,Canara Bank,411484650106,CANA0106093
EMP03979,Axis Bank,625374267709,AXIS0631225
EMP03980,Kotak Mahindra Bank,192010404078,KOTA0815451
EMP03981,Kotak Mahindra Bank,935356643263,KOTA0810215
EMP03982,State Bank of India,963325176204,STAT0482169
EMP03983,Canara Bank,596049676933,CANA0425808
EMP03984,ICICI Bank,701563288016,ICIC0241476
EMP03985,Axis Bank,453256561263,AXIS0633109
EMP03986,State Bank of India,514823178991,STAT0578003
EMP03987,ICICI Bank,133434211822,ICIC0854089
EMP03988,Axis Bank,516066749231,AXIS0827999
EMP03989,Punjab National Bank,322116931647,PUNJ0477966
EMP03990,State Bank of India,61471034563,STAT0990056
EMP03991,Punjab National Bank,458477864436,PUNJ0754573
EMP03992,ICICI Bank,585240931607,ICIC0167631
EMP03993,State Bank of India,950448145268,STAT0872197
EMP03994,Punjab National Bank,910364377428,PUNJ0790644
EMP03995,State Bank of India,300810907312,STAT0999722
EMP03996,Axis Bank,923874649281,AXIS0627353
EMP03997,HDFC Bank,747328431999,HDFC0818971
EMP03998,Punjab National Bank,221641284837,PUNJ0200724
EMP03999,Canara Bank,68970329707,CANA0419157
EMP04000,Axis Bank,796670656602,AXIS0139434
EMP04001,Punjab National Bank,875717826546,PUNJ0969825
EMP04002,Canara Bank,632204876456,CANA0621200
EMP04003,State Bank of India,213521858257,STAT0923493
EMP04004,State Bank of India,125661522617,STAT0900077
EMP04005,Canara Bank,931258479855,CANA0140697
EMP04006,HDFC Bank,889577997883,HDFC0842174
EMP04007,Punjab National Bank,464632301129,PUNJ0656700
EMP04008,Punjab National Bank,647426952030,PUNJ0208352
EMP04009,Punjab National Bank,296374500638,PUNJ0430968
EMP04010,Axis Bank,645839852500,AXIS0161802
EMP04011,Canara Bank,784336588927,CANA0781741
EMP04012,Canara Bank,673075328920,CANA0878692
EMP04013,Punjab National Bank,718447069152,PUNJ0375745
EMP04014,Punjab National Bank,740927851470,PUNJ0966134
EMP04015,Punjab National Bank,345821326867,PUNJ0147465
EMP04016,Punjab National Bank,409784285217,PUNJ0109249
EMP04017,Canara Bank,801149456541,CANA0120755
EMP04018,ICICI Bank,228303401470,ICIC0231738
EMP04019,Kotak Mahindra Bank,606560756073,KOTA0675268
EMP04020,HDFC Bank,331712510551,HDFC0855062
EMP04021,State Bank of India,683297179672,STAT0905391
EMP04022,Canara Bank,707066911528,CANA0186160
EMP04023,HDFC Bank,776300531251,HDFC0572649
EMP04024,Axis Bank,992552309872,AXIS0651844
EMP04025,Canara Bank,667455136424,CANA0236363
EMP04026,Punjab National Bank,836237050467,PUNJ0221224
EMP04027,State Bank of India,801276958873,STAT0723690
EMP04028,ICICI Bank,229010305350,ICIC0297932
EMP04029,HDFC Bank,518951961789,HDFC0355408
EMP04030,State Bank of India,202448342906,STAT0764086
EMP04031,State Bank of India,478183194808,STAT0464636
EMP04032,Canara Bank,371270450123,CANA0727720
EMP04033,Axis Bank,508732014680,AXIS0348965
EMP04034,HDFC Bank,536659500591,HDFC0924954
EMP04035,ICICI Bank,984218212544,ICIC0300755
EMP04036,ICICI Bank,862862609043,ICIC0483051
EMP04037,State Bank of India,214601118567,STAT0176483
EMP04038,ICICI Bank,120955293144,ICIC0181062
EMP04039,Punjab National Bank,340804846567,PUNJ0543991
EMP04040,Punjab National Bank,933748079401,PUNJ0446340
EMP04041,Axis Bank,22566538201,AXIS0561306
EMP04042,Axis Bank,790320264927,AXIS0957483
EMP04043,Punjab National Bank,317058464949,PUNJ0452822
EMP04044,HDFC Bank,278588786454,HDFC0462868
EMP04045,ICICI Bank,411345461924,ICIC0323829
EMP04046,HDFC Bank,534096831762,HDFC0163395
EMP04047,HDFC Bank,674231376220,HDFC0856826
EMP04048,ICICI Bank,894835444872,ICIC0824496
EMP04049,Kotak Mahindra Bank,963622346225,KOTA0224584
EMP04050,State Bank of India,903516473612,STAT0296625
EMP04051,ICICI Bank,349648267064,ICIC0482641
EMP04052,HDFC Bank,110355434537,HDFC0415202
EMP04053,State Bank of India,876201857527,STAT0402972
EMP04054,Punjab National Bank,260930898455,PUNJ0358029
EMP04055,HDFC Bank,140281009051,HDFC0882032
EMP04056,Canara Bank,14677184106,CANA0745728
EMP04057,Axis Bank,870344811033,AXIS0415953
EMP04058,Canara Bank,514739435392,CANA0573200
EMP04059,HDFC Bank,333281787092,HDFC0244963
EMP04060,ICICI Bank,916937207795,ICIC0252228
EMP04061,Punjab National Bank,952937723152,PUNJ0708903
EMP04062,Axis Bank,925891894274,AXIS0409746
EMP04063,HDFC Bank,796828891029,HDFC0655718
EMP04064,Punjab National Bank,594626124283,PUNJ0436090
EMP04065,Axis Bank,334593896522,AXIS0506016
EMP04066,Canara Bank,771357035698,CANA0615918
EMP04067,Axis Bank,653535328306,AXIS0776128
EMP04068,State Bank of India,427824026692,STAT0768136
EMP04069,Kotak Mahindra Bank,614877913022,KOTA0963370
EMP04070,Punjab National Bank,65795314095,PUNJ0322190
EMP04071,Kotak Mahindra Bank,540447632978,KOTA0872789
EMP04072,Axis Bank,974556132484,AXIS0716908
EMP04073,Punjab National Bank,21310034149,PUNJ0144400
EMP04074,Canara Bank,71728264937,CANA0998126
EMP04075,HDFC Bank,109015212652,HDFC0736722
EMP04076,Kotak Mahindra Bank,58037163905,KOTA0646052
EMP04077,Axis Bank,490968996095,AXIS0352883
EMP04078,HDFC Bank,455921584848,HDFC0549878
EMP04079,Kotak Mahindra Bank,279074616424,KOTA0499539
EMP04080,Axis Bank,729633318630,AXIS0679847
EMP04081,HDFC Bank,914302113655,HDFC0179357
EMP04082,ICICI Bank,45128558629,ICIC0167681
EMP04083,ICICI Bank,175719109665,ICIC0157553
EMP04084,State Bank of India,305583119882,STAT0727716
EMP04085,Canara Bank,860684974392,CANA0402350
EMP04086,Axis Bank,81509286901,AXIS0397603
EMP04087,Axis Bank,422968908274,AXIS0694716
EMP04088,ICICI Bank,251634398925,ICIC0456760
EMP04089,Canara Bank,941377799499,CANA0125293
EMP04090,State Bank of India,687845555474,STAT0600838
EMP04091,Axis Bank,467352209814,AXIS0958415
EMP04092,Punjab National Bank,480075424121,PUNJ0477451
EMP04093,ICICI Bank,288278292792,ICIC0370073
EMP04094,State Bank of India,303896382820,STAT0947314
EMP04095,Canara Bank,190956419919,CANA0808266
EMP04096,Canara Bank,998386899426,CANA0300637
EMP04097,Axis Bank,475079610492,AXIS0616760
EMP04098,Axis Bank,660723037400,AXIS0391512
EMP04099,State Bank of India,829447598161,STAT0108597
EMP04100,State Bank of India,457034511813,STAT0168448
EMP04101,ICICI Bank,351453550410,ICIC0431301
EMP04102,Axis Bank,750256592170,AXIS0243741
EMP04103,Axis Bank,128752140441,AXIS0450343
EMP04104,Axis Bank,614769582978,AXIS0743619
EMP04105,Kotak Mahindra Bank,483962299174,KOTA0116688
EMP04106,State Bank of India,495225935558,STAT0642407
EMP04107,ICICI Bank,381924231091,ICIC0624435
EMP04108,HDFC Bank,59671679644,HDFC0709761
EMP04109,Canara Bank,829096587378,CANA0530594
EMP04110,ICICI Bank,657128012884,ICIC0912426
EMP04111,State Bank of India,308606492425,STAT0654745
EMP04112,Canara Bank,610679594728,CANA0181202
EMP04113,ICICI Bank,820208818472,ICIC0711152
EMP04114,ICICI Bank,207807998920,ICIC0535720
EMP04115,Axis Bank,730751044982,AXIS0605077
EMP04116,Canara Bank,613966765839,CANA0181776
EMP04117,HDFC Bank,459597803326,HDFC0836201
EMP04118,Axis Bank,882412821588,AXIS0351600
EMP04119,ICICI Bank,310231672329,ICIC0124370
EMP04120,State Bank of India,863135941577,STAT0866060
EMP04121,Axis Bank,328917009823,AXIS0779714
EMP04122,State Bank of India,510572617001,STAT0554274
EMP04123,Canara Bank,256792204713,CANA0738958
EMP04124,Kotak Mahindra Bank,465357812882,KOTA0510076
EMP04125,Axis Bank,868894020439,AXIS0301312
EMP04126,Axis Bank,462397429787,AXIS0776083
EMP04127,Kotak Mahindra Bank,112709015776,KOTA0545358
EMP04128,Kotak Mahindra Bank,473961905540,KOTA0953869
EMP04129,Punjab National Bank,760132296405,PUNJ0476551
EMP04130,HDFC Bank,584919213152,HDFC0718412
EMP04131,Axis Bank,10422363326,AXIS0451374
EMP04132,ICICI Bank,135929486557,ICIC0329240
EMP04133,Punjab National Bank,172473665910,PUNJ0598258
EMP04134,HDFC Bank,822269840504,HDFC0994674
EMP04135,State Bank of India,517886533437,STAT0819860
EMP04136,Kotak Mahindra Bank,380527280151,KOTA0665084
EMP04137,ICICI Bank,241868342847,ICIC0319844
EMP04138,ICICI Bank,335961163327,ICIC0860656
EMP04139,Canara Bank,399124723793,CANA0661958
EMP04140,Punjab National Bank,320830277104,PUNJ0270710
EMP04141,HDFC Bank,420487681779,HDFC0951401
EMP04142,ICICI Bank,248203013853,ICIC0913721
EMP04143,HDFC Bank,945130331849,HDFC0982774
EMP04144,Axis Bank,252253719403,AXIS0287572
EMP04145,Punjab National Bank,719169614495,PUNJ0822123
EMP04146,Kotak Mahindra Bank,241244943267,KOTA0861499
EMP04147,Kotak Mahindra Bank,915188248817,KOTA0399517
EMP04148,Canara Bank,841082157097,CANA0948265
EMP04149,Canara Bank,952662209627,CANA0349304
EMP04150,Canara Bank,805563070738,CANA0100649
EMP04151,Kotak Mahindra Bank,35568487125,KOTA0480086
EMP04152,Punjab National Bank,543935187673,PUNJ0423402
EMP04153,Kotak Mahindra Bank,879351869119,KOTA0156633
EMP04154,State Bank of India,466431718672,STAT0362578
EMP04155,Kotak Mahindra Bank,646973814340,KOTA0786699
EMP04156,ICICI Bank,117156296109,ICIC0714676
EMP04157,Axis Bank,628624068712,AXIS0647086
EMP04158,Kotak Mahindra Bank,765381227627,KOTA0273642
EMP04159,Kotak Mahindra Bank,292677892550,KOTA0800808
EMP04160,State Bank of India,613632960121,STAT0317203
EMP04161,Kotak Mahindra Bank,248618024259,KOTA0186148
EMP04162,Axis Bank,682905730020,AXIS0635633
EMP04163,HDFC Bank,293977955489,HDFC0206588
EMP04164,Kotak Mahindra Bank,362273185423,KOTA0667720
EMP04165,Punjab National Bank,760605369551,PUNJ0316081
EMP04166,Canara Bank,745279810731,CANA0428534
EMP04167,Axis Bank,812476338414,AXIS0407463
EMP04168,Kotak Mahindra Bank,25551887079,KOTA0754957
EMP04169,Kotak Mahindra Bank,201870241712,KOTA0718502
EMP04170,ICICI Bank,33510506247,ICIC0936992
EMP04171,HDFC Bank,509443300213,HDFC0143505
EMP04172,HDFC Bank,424668726925,HDFC0821120
EMP04173,Kotak Mahindra Bank,392202717083,KOTA0202922
EMP04174,Kotak Mahindra Bank,59362547802,KOTA0293502
EMP04175,Axis Bank,508483944681,AXIS0131479
EMP04176,Punjab National Bank,31111606547,PUNJ0408259
EMP04177,ICICI Bank,261419054562,ICIC0276668
EMP04178,ICICI Bank,869223757649,ICIC0353412
EMP04179,Canara Bank,90104608472,CANA0629448
EMP04180,Axis Bank,72409267024,AXIS0199567
EMP04181,Canara Bank,414519078931,CANA0804116
EMP04182,Canara Bank,452501231884,CANA0201425
EMP04183,Punjab National Bank,176556841978,PUNJ0366254
EMP04184,Punjab National Bank,292447736519,PUNJ0627473
EMP04185,HDFC Bank,205361745734,HDFC0871872
EMP04186,ICICI Bank,388865778167,ICIC0844031
EMP04187,Punjab National Bank,25736261500,PUNJ0589627
EMP04188,ICICI Bank,17789492748,ICIC0724067
EMP04189,Axis Bank,975932330590,AXIS0793372
EMP04190,State Bank of India,791783905706,STAT0334141
EMP04191,Axis Bank,745245449743,AXIS0968782
EMP04192,HDFC Bank,623051889238,HDFC0143297
EMP04193,HDFC Bank,654116341339,HDFC0530947
EMP04194,ICICI Bank,50149339244,ICIC0652435
EMP04195,ICICI Bank,330132502980,ICIC0779994
EMP04196,ICICI Bank,754561057168,ICIC0999736
EMP04197,Punjab National Bank,546507523646,PUNJ0600492
EMP04198,Axis Bank,934457774401,AXIS0768353
EMP04199,State Bank of India,155791592247,STAT0877468
EMP04200,Canara Bank,101334981619,CANA0652437
EMP04201,ICICI Bank,344583534094,ICIC0414782
EMP04202,HDFC Bank,874806073794,HDFC0609165
EMP04203,ICICI Bank,286826483901,ICIC0748478
EMP04204,Punjab National Bank,649288985078,PUNJ0250495
EMP04205,Canara Bank,919123093210,CANA0659389
EMP04206,Kotak Mahindra Bank,263971451914,KOTA0378692
EMP04207,State Bank of India,351742817926,STAT0884564
EMP04208,Punjab National Bank,270231324322,PUNJ0715384
EMP04209,Axis Bank,27291302595,AXIS0278515
EMP04210,Canara Bank,780843985861,CANA0887774
EMP04211,Punjab National Bank,24763400993,PUNJ0262164
EMP04212,Axis Bank,522177096019,AXIS0732828
EMP04213,Punjab National Bank,588299575708,PUNJ0416758
EMP04214,ICICI Bank,233133633336,ICIC0431065
EMP04215,HDFC Bank,254096085666,HDFC0272182
EMP04216,Axis Bank,442352456753,AXIS0843630
EMP04217,Axis Bank,213545704634,AXIS0642598
EMP04218,Kotak Mahindra Bank,249940405441,KOTA0396008
EMP04219,ICICI Bank,723772817158,ICIC0367031
EMP04220,ICICI Bank,140223820041,ICIC0626774
EMP04221,HDFC Bank,434322120194,HDFC0486432
EMP04222,State Bank of India,367743484667,STAT0859946
EMP04223,Kotak Mahindra Bank,89626320045,KOTA0193300
EMP04224,State Bank of India,54212481477,STAT0250315
EMP04225,Punjab National Bank,616022612919,PUNJ0966363
EMP04226,HDFC Bank,646896202257,HDFC0114831
EMP04227,Axis Bank,751042607068,AXIS0245205
EMP04228,Axis Bank,295416296781,AXIS0152272
EMP04229,Canara Bank,67351271663,CANA0458720
EMP04230,Punjab National Bank,472413213000,PUNJ0990130
EMP04231,Kotak Mahindra Bank,315425061232,KOTA0988211
EMP04232,ICICI Bank,546025897390,ICIC0836345
EMP04233,HDFC Bank,90459377445,HDFC0830219
EMP04234,HDFC Bank,728830689800,HDFC0929046
EMP04235,ICICI Bank,843129369936,ICIC0109971
EMP04236,Canara Bank,233764586873,CANA0920356
EMP04237,Canara Bank,491943235278,CANA0414113
EMP04238,HDFC Bank,936093871844,HDFC0347745
EMP04239,ICICI Bank,918953936340,ICIC0478701
EMP04240,Punjab National Bank,380558088276,PUNJ0512813
EMP04241,Canara Bank,41177080035,CANA0147132
EMP04242,Kotak Mahindra Bank,889559907804,KOTA0645732
EMP04243,ICICI Bank,392247452938,ICIC0655864
EMP04244,Axis Bank,651177132507,AXIS0295190
EMP04245,State Bank of India,46591122410,STAT0181232
EMP04246,State Bank of India,271754725886,STAT0492372
EMP04247,Axis Bank,706206676079,AXIS0824321
EMP04248,Kotak Mahindra Bank,74681170212,KOTA0785252
EMP04249,HDFC Bank,775954157442,HDFC0761689
EMP04250,Kotak Mahindra Bank,614712463889,KOTA0653317
EMP04251,Kotak Mahindra Bank,544618959073,KOTA0722419
EMP04252,Kotak Mahindra Bank,365977142634,KOTA0239627
EMP04253,ICICI Bank,437256959853,ICIC0838142
EMP04254,Kotak Mahindra Bank,422218339032,KOTA0808193
EMP04255,HDFC Bank,672439809534,HDFC0320130
EMP04256,State Bank of India,718509351827,STAT0561908
EMP04257,Kotak Mahindra Bank,354354767418,KOTA0302572
EMP04258,Axis Bank,866503498985,AXIS0639898
EMP04259,Punjab National Bank,463033269999,PUNJ0523026
EMP04260,HDFC Bank,909817422325,HDFC0784689
EMP04261,ICICI Bank,943305515236,ICIC0900156
EMP04262,Kotak Mahindra Bank,946664829563,KOTA0223132
EMP04263,Canara Bank,485028955564,CANA0556060
EMP04264,State Bank of India,115261883134,STAT0684957
EMP04265,Axis Bank,721777931074,AXIS0301928
EMP04266,Kotak Mahindra Bank,159189434969,KOTA0682110
EMP04267,HDFC Bank,916691207312,HDFC0791469
EMP04268,ICICI Bank,72307291957,ICIC0303689
EMP04269,Canara Bank,56765232392,CANA0954200
EMP04270,ICICI Bank,315376314021,ICIC0746626
EMP04271,State Bank of India,524449566222,STAT0781774
EMP04272,ICICI Bank,181852107676,ICIC0601906
EMP04273,State Bank of India,792246059249,STAT0737777
EMP04274,ICICI Bank,568614072257,ICIC0428657
EMP04275,State Bank of India,39543256818,STAT0997761
EMP04276,State Bank of India,90390258835,STAT0815502
EMP04277,HDFC Bank,465457324823,HDFC0654254
EMP04278,Kotak Mahindra Bank,252743752616,KOTA0742185
EMP04279,ICICI Bank,992725384685,ICIC0159603
EMP04280,HDFC Bank,449667001102,HDFC0793730
EMP04281,Kotak Mahindra Bank,167523397720,KOTA0660734
EMP04282,Canara Bank,727759357191,CANA0511839
EMP04283,State Bank of India,540948107209,STAT0400478
EMP04284,ICICI Bank,543365176321,ICIC0354680
EMP04285,Punjab National Bank,429532590261,PUNJ0137809
EMP04286,Punjab National Bank,595280484225,PUNJ0356245
EMP04287,Kotak Mahindra Bank,617070872170,KOTA0800204
EMP04288,ICICI Bank,629352877960,ICIC0948905
EMP04289,HDFC Bank,637484822488,HDFC0913243
EMP04290,HDFC Bank,551188853004,HDFC0721480
EMP04291,State Bank of India,12264048001,STAT0827514
EMP04292,HDFC Bank,423517175128,HDFC0637690
EMP04293,Axis Bank,328721629839,AXIS0977411
EMP04294,HDFC Bank,31644115519,HDFC0797363
EMP04295,Kotak Mahindra Bank,139180024573,KOTA0896260
EMP04296,Punjab National Bank,200343041062,PUNJ0840501
EMP04297,Canara Bank,634619255637,CANA0661695
EMP04298,ICICI Bank,630862248241,ICIC0462003
EMP04299,Canara Bank,578317983384,CANA0902187
EMP04300,Kotak Mahindra Bank,445950220683,KOTA0421358
EMP04301,Axis Bank,657942983575,AXIS0580662
EMP04302,Canara Bank,751645782441,CANA0828338
EMP04303,Canara Bank,18310150695,CANA0831761
EMP04304,Kotak Mahindra Bank,399037904410,KOTA0412572
EMP04305,HDFC Bank,258248257497,HDFC0491683
EMP04306,HDFC Bank,310806789160,HDFC0838738
EMP04307,Kotak Mahindra Bank,942848811250,KOTA0700318
EMP04308,State Bank of India,914899866686,STAT0259042
EMP04309,ICICI Bank,197641929325,ICIC0682199
EMP04310,Punjab National Bank,779352631361,PUNJ0420981
EMP04311,Kotak Mahindra Bank,527802348446,KOTA0888902
EMP04312,Kotak Mahindra Bank,791254806456,KOTA0987417
EMP04313,ICICI Bank,399295632259,ICIC0864428
EMP04314,Kotak Mahindra Bank,842752077550,KOTA0996895
EMP04315,Kotak Mahindra Bank,618500556892,KOTA0676030
EMP04316,Kotak Mahindra Bank,802327139294,KOTA0100237
EMP04317,Punjab National Bank,685079285350,PUNJ0533389
EMP04318,Punjab National Bank,535903619099,PUNJ0380906
EMP04319,Punjab National Bank,472200730681,PUNJ0493072
EMP04320,Canara Bank,802162043552,CANA0997481
EMP04321,Kotak Mahindra Bank,633967922796,KOTA0344576
EMP04322,Punjab National Bank,447800579859,PUNJ0312765
EMP04323,State Bank of India,905425416986,STAT0941770
EMP04324,Kotak Mahindra Bank,201502184394,KOTA0329660
EMP04325,State Bank of India,916360047664,STAT0567365
EMP04326,Kotak Mahindra Bank,309866468178,KOTA0864348
EMP04327,State Bank of India,378660852810,STAT0195584
EMP04328,State Bank of India,968494163174,STAT0816620
EMP04329,State Bank of India,346370256466,STAT0205885
EMP04330,ICICI Bank,909831811977,ICIC0826405
EMP04331,Punjab National Bank,541278430839,PUNJ0852915
EMP04332,ICICI Bank,639576184948,ICIC0571083
EMP04333,ICICI Bank,633414199647,ICIC0357415
EMP04334,State Bank of India,440886772096,STAT0954416
EMP04335,Punjab National Bank,627075895892,PUNJ0634781
EMP04336,HDFC Bank,974346275074,HDFC0376581
EMP04337,Axis Bank,185749889939,AXIS0818674
EMP04338,Punjab National Bank,897188714979,PUNJ0425256
EMP04339,Axis Bank,254288625073,AXIS0686077
EMP04340,Canara Bank,801041865903,CANA0803655
EMP04341,Axis Bank,551064301839,AXIS0312857
EMP04342,State Bank of India,719769608200,STAT0206556
EMP04343,HDFC Bank,922069181248,HDFC0410162
EMP04344,ICICI Bank,819528971305,ICIC0230805
EMP04345,Canara Bank,960000466736,CANA0304063
EMP04346,HDFC Bank,829637149991,HDFC0648464
EMP04347,Kotak Mahindra Bank,344097637317,KOTA0842277
EMP04348,Canara Bank,531258364162,CANA0806877
EMP04349,Kotak Mahindra Bank,304813113851,KOTA0619891
EMP04350,State Bank of India,627158857434,STAT0313631
EMP04351,Axis Bank,784309270496,AXIS0747908
EMP04352,Canara Bank,570673060981,CANA0587809
EMP04353,Canara Bank,826902698229,CANA0284810
EMP04354,ICICI Bank,442182916893,ICIC0582582
EMP04355,State Bank of India,342250574467,STAT0831049
EMP04356,Kotak Mahindra Bank,410953353779,KOTA0458493
EMP04357,Kotak Mahindra Bank,409900005676,KOTA0232644
EMP04358,Axis Bank,263156615486,AXIS0277985
EMP04359,Kotak Mahindra Bank,738922321412,KOTA0364985
EMP04360,HDFC Bank,308436913171,HDFC0353164
EMP04361,ICICI Bank,325226005953,ICIC0186427
EMP04362,State Bank of India,257550878502,STAT0694581
EMP04363,State Bank of India,90029005672,STAT0434206
EMP04364,Punjab National Bank,313892985661,PUNJ0112502
EMP04365,Punjab National Bank,890549871837,PUNJ0275317
EMP04366,ICICI Bank,608580476653,ICIC0912921
EMP04367,Canara Bank,761968313151,CANA0435929
EMP04368,Canara Bank,875222477009,CANA0353531
EMP04369,ICICI Bank,139381845660,ICIC0649020
EMP04370,Canara Bank,826066340274,CANA0453435
EMP04371,HDFC Bank,297220321720,HDFC0746459
EMP04372,Punjab National Bank,177246018457,PUNJ0154570
EMP04373,Punjab National Bank,741225288547,PUNJ0967644
EMP04374,Kotak Mahindra Bank,950355246385,KOTA0436730
EMP04375,ICICI Bank,546617783400,ICIC0824430
EMP04376,Canara Bank,465093856874,CANA0966258
EMP04377,Canara Bank,83027218382,CANA0100575
EMP04378,State Bank of India,897421617153,STAT0846695
EMP04379,ICICI Bank,154506102269,ICIC0394263
EMP04380,State Bank of India,747563235193,STAT0227709
EMP04381,Axis Bank,951635217240,AXIS0283785
EMP04382,HDFC Bank,912761319715,HDFC0705034
EMP04383,Punjab National Bank,227129019225,PUNJ0630623
EMP04384,Punjab National Bank,130692002148,PUNJ0768677
EMP04385,Canara Bank,231867884092,CANA0615616
EMP04386,Punjab National Bank,959621203855,PUNJ0419439
EMP04387,Punjab National Bank,130036843654,PUNJ0422279
EMP04388,Axis Bank,837811736596,AXIS0883661
EMP04389,HDFC Bank,578962144348,HDFC0362227
EMP04390,Punjab National Bank,725580795220,PUNJ0611819
EMP04391,HDFC Bank,991427700587,HDFC0239920
EMP04392,HDFC Bank,152396671821,HDFC0484193
EMP04393,Canara Bank,521197895019,CANA0600312
EMP04394,Kotak Mahindra Bank,656071653281,KOTA0288333
EMP04395,Canara Bank,953071253067,CANA0560825
EMP04396,Axis Bank,764799272203,AXIS0256621
EMP04397,HDFC Bank,947412634825,HDFC0612648
EMP04398,ICICI Bank,281031853761,ICIC0351748
EMP04399,ICICI Bank,678355669922,ICIC0900731
EMP04400,Canara Bank,806632317368,CANA0672568
EMP04401,Axis Bank,396662978196,AXIS0497836
EMP04402,Canara Bank,486500121058,CANA0393379
EMP04403,ICICI Bank,989875495395,ICIC0654367
EMP04404,Kotak Mahindra Bank,309517639461,KOTA0713522
EMP04405,ICICI Bank,99443381964,ICIC0189631
EMP04406,HDFC Bank,820879495299,HDFC0635284
EMP04407,ICICI Bank,72471670384,ICIC0730523
EMP04408,ICICI Bank,592613823122,ICIC0461356
EMP04409,ICICI Bank,56719388014,ICIC0156966
EMP04410,Kotak Mahindra Bank,377656030035,KOTA0148938
EMP04411,Canara Bank,766159919567,CANA0787538
EMP04412,ICICI Bank,453339723865,ICIC0331060
EMP04413,Axis Bank,928483432362,AXIS0137130
EMP04414,HDFC Bank,661774967393,HDFC0987799
EMP04415,State Bank of India,644022330317,STAT0981982
EMP04416,Punjab National Bank,871215989863,PUNJ0598308
EMP04417,Kotak Mahindra Bank,897582492441,KOTA0229536
EMP04418,Kotak Mahindra Bank,576597652075,KOTA0928782
EMP04419,HDFC Bank,459693695037,HDFC0800695
EMP04420,Canara Bank,569375299528,CANA0146665
EMP04421,HDFC Bank,350550798973,HDFC0789102
EMP04422,ICICI Bank,509810256036,ICIC0392679
EMP04423,Kotak Mahindra Bank,778982513317,KOTA0996354
EMP04424,Canara Bank,889447881303,CANA0604751
EMP04425,Punjab National Bank,931207135591,PUNJ0452858
EMP04426,Canara Bank,227367523955,CANA0556318
EMP04427,State Bank of India,838795395735,STAT0937202
EMP04428,Kotak Mahindra Bank,659620213386,KOTA0823325
EMP04429,Punjab National Bank,992421787880,PUNJ0401646
EMP04430,Kotak Mahindra Bank,236251553453,KOTA0690134
